"","Leg Place","Elapsed Time","Team Name","Team #","Racer Name","Gender","Category","Div Place"
"125",125,"2:22:23","The Knuckleheads",255,"Mike Fanning / John Scumniotales","/","Recreational Open",23
"126",126,"2:22:30","Missing Parts in Action",82,"zach harvey / Troy Crawford","/","Competitive Open",34
"127",127,"2:22:33","Runningshoes.com High School",451,"Sean Keyes / Jordan Stambaugh","/","High School",1
"128",128,"2:22:50","OOO-UM-GOW-AH",48,"Paul Davis / Bestefar Lund","/","Competitive Open",35
"129",129,"2:23:02","2008 Canoe Leg Champs",157,"John Horner / Liam Horner","/","Whatcom County Open",19
"130",130,"2:23:11","Wine Before Ski, Except After Sea",217,"Tom Dillard / Will Odell","/","Recreational Open",24
"131",131,"2:23:15","Wicked Pickett",517,"Tom Pickett / Brad Pickett","/","Family",7
"132",132,"2:23:16","Roosters",175,"James Honnoll / Mark Svacha","/","Whatcom County Mixed",5
"133",133,"2:23:22","Uni-Ballers",140,"Ryan Hillmon / Zach King","/","Whatcom County Open",20
"134",134,"2:23:32","Ross and Sons Farms",8,"Mike Fredlund / Aldi Kllogjeri","/","Competitive Open",36
"135",135,"2:23:35","Brooks Manufacturing",531,"Dave Gorton / Sean Gorton","/","Corporate",12
"136",135,"2:23:35","Made in the Methow",452,"Remington Rohrer / Matty Coleman","/","High School",2
"137",137,"2:23:39","Team Prestige Worldwide",381,"Matt Gamache / Jack Nebel","/","Recreational Open",25
"138",138,"2:23:47","Managing to Maintain",558,"William Harrison / Seth Crawford","/","Corporate",13
"139",139,"2:23:53","Still Tastes Like Chicken!",283,"Kyle Davies / Tim Braun","/","Recreational Open",26
"140",140,"2:23:55","NW Yogis Running Wild",306,"Sam Rader / robert langei","/","Recreational Open",27
"141",141,"2:24:00","Anthony's Elite",62,"Neal Ambrose / Chris Ditmore","/","Competitive Open",37
"142",142,"2:24:01","4 Western Football Valhalla",289,"Matt Cross / Melissa Cross","/","Recreational Mixed",11
"143",143,"2:24:04","Louisville Chuggers",360,"Casey Pape / Joel Milnes","/","Recreational Open",28
