"","Overall Place","Elapsed Time","Team Name","Team #","Category","Last Finish","Div Place","Team Members"
"255",255,"9:13:05","Bio Bug Pest Management",245,"Recreational Open","Kayak",89,"Daniel Potter, Chris King, Steve Cornwell, Cheri McFall, Amy Blackburn, Eric Moldver, Jennifer Moldver, Derek Barnard,"
"256",256,"9:13:26","Vancouver Vikings",421,"Recreational Open","Kayak",90,"Eileen Mattioli, Michelle Perau, Dave Andrews, Dwayne Doornbosch, Jared Bordelay, Justin Mattioli, Harm Neutel, Barry Edmondson,"
"257",257,"9:13:57","Ali Baba and the Seven Thieves",234,"Recreational Open","Kayak",91,"Marvin Johnston, Yuriy Kosmin, Seth Keegahn, Ali Riecke, Shane Winje, Michael Fullford, Bob Aiken, Taylor Richardson,"
"258",258,"9:14:03","Janicki Women",449,"Recreational Women","Kayak",6,"Caitlin Owsley, Rebecca Fakkema, Lindy Mullen, Brenda Thomas, Kim LaMont, Melissa Bogert, Jennifer Daley, Hannah Morrison,"
"259",259,"9:14:12","Kiewit/Flatiron PMH1 Segment 1",123,"Corporate","Kayak",29,"Adam Geyer, Adam Dillon, Dete Mordhorst, Trysta Vandale, Frank Wright, Stephan Thomas, Josh Keogh, Jonathan Peters,"
"260",260,"9:14:14","Steve Holt!",381,"Recreational Open","Kayak",92,"Nicole Redding, Nora Simon, Nicholas Beyer, Peter Kai Bierig, Martin Tauc, Hugh Bitzer, Chris Lenci, Andrew Anderson,"
"261",261,"9:14:31","K's Dream Team",309,"Recreational Open","Kayak",93,"Scott Dirks, Kristina Dirks, Woodrow Howell, sara clark, Tom Dills, Barry Wright, Paul Whitmore, Corey McAllister,"
"262",262,"9:14:37","Who's Zoo",432,"Recreational Open","Kayak",94,"Brandon Harber, Eric Lewis, Adam Richardson, Patrick Harber, Hans Eriksson Hans Eriksson, Kevin Harber, Andy Richardson, Nathan Yoon,"
"263",263,"9:14:44","The Rambling Brotherhood of the Drunken Dragon",406,"Recreational Open","Kayak",95,"Paul Lanouette, Matthew Perkins, Thomas Henshaw, Lars Tangen, Lance Stohr, matthew rae, Douglas Kramer, William Currie,"
"264",264,"9:15:01","Flying Spinnaker",287,"Recreational Open","Kayak",96,"Joseph Carpenter, John Reid, Scott Bertelsen, Laurie Brockmann, Kelly Fisher, Jonny Reid, David Johnson, Nando Zucchi,"
"265",265,"9:15:02","Car Free Surfrider",6,"Car-Free","Kayak",8,"Trey Culbertson, Brett Calhoon, Eleanor Hines, Jeff Briggs, Siana Wong, Will Wheaton, Kevin Olney, Oskar Kollen,"
"266",266,"9:15:41","Happy Endings @ Al's",294,"Recreational Open","Kayak",97,"Andrew Dohrmann, James Losee, Scott Michie, Lani McLauchlin, Cory Boblet, ryan kluh, Kate Losee, Andrew Claiborne,"
"267",267,"9:15:49","Wicked Pickett",163,"Family","Kayak",5,"Tom Pickett, Brad Pickett, Josh Pickett, Meagan Pickett, Breann Pickett, Adam Sanchez, Jon Pickett, Ben Pickett,"
"268",268,"9:16:20","Capitol Hillbillies",12,"Competitive Mixed","Kayak",11,"Dave Zucker, Faye Ziegeweid, Carlos d'Avis, Dina Gordon, Carla Fowler, Kara Lagerloef, Eric Mattson, Nicholas Kassebaum,"
"269",269,"9:16:30","Kulshan Brewery's Bastard Kats",310,"Recreational Open","Kayak",98,"Leesa Duncan, Kurt Parker, David Vitt, Jen Lamb, Danielle Rideout, chris noskoff, Rob Whitney, Brad Wilske,"
"270",270,"9:16:50","Lightning Slow",312,"Recreational Open","Kayak",99,"Gus Grefthen, Yale Lewis, Mark Pedri, Chloe Royer, Pete Naylor, Ramsey Salem, Aaron Barnett, Dennis Reilly,"
"271",271,"9:16:52","Lucid Consulting",69,"Competitive Open","Kayak",54,"Kirc Hale, Ray Dailey, Greg Baker, Andreas Riemann, Sheri Russell, Philip Samuelsen, Priscilla Brotherton, Kyle Klinger,"
"272",272,"9:17:44","Roosevelt Mathletes",365,"Recreational Open","Kayak",100,"Bryan Marenstein, Royce Christensen, Judson Miller, Jeff Ware, Mark Landreville, margaux isaman, Michael Miller, Matt Nelsen,"
"273",273,"9:18:01","Team ARRYVE",383,"Recreational Open","Kayak",101,"Elliot Savoie, Kelsey Savoie, Brion Newell, David Thompson, Macy Ratliff, David Schulman, Tom Borst, Brian Bass,"
"274",274,"9:18:15","Team Sehome Diner",216,"Recreational Mixed","Kayak",14,"Sandi Mitchell, Nikki Pearson, Carolyn Mathews, Liana Hart, Meri-Jo Borzilleri, Micah Gaston, Andy Murray, Pam Fonda,"
"275",275,"9:19:36","doppelgangerbanger",101,"Corporate","Kayak",30,"samuel Trundle, Luke Martinkosky, Jeremy Collison, Ellen Sims, Beth Sosik, Julie Schicktanz, Tom Bergeron, Ryan Kitchen,"
"276",276,"9:19:43","ActionPages",105,"Corporate","Kayak",31,"Jim Shipley, Steve Martin, Paul Houser, Marisa Moen, Jason Buck, Jason Goold, George Lang, Bryce Weech,"
"277",277,"9:20:18","Car Free & Carefree",3,"Car-Free","Kayak",9,"Woody Shaufler, Sophie Williams, Margaret Hall, Victor Valadez, Tyler Berg, Andrew Berg, ROBERT HALL, Aaron Fitts,"
"278",278,"9:20:31","The Nutclusters",401,"Recreational Open","Kayak",102,"Emily Buckley, Althea Pomerleau, Dustin Guy, Michael Pomerleau, Jacquelin Duerr, Jeff Sterken, MATT PRUITT, john lopez,"
"279",279,"9:21:15","Bigfoot",244,"Recreational Open","Kayak",103,"David Bauld, Mathew Hagadone, Edgar Aquino, Ryan Socal, Christopher Pineiro, Carl Klein, Tyler Royster, Mike Rouse,"
"280",280,"9:21:19","Kevin LaFleur Memorial Team Mixed",202,"Recreational Mixed","Kayak",15,"Carmen Terpstra, Nicki Lang, Lynn Asbeck, Melissa Chehade, John Gillaspy, Tim Terpstra, Jules Riske, Troy Terpstra,"
"281",281,"9:21:20","Sea Castrations",373,"Recreational Open","Kayak",104,"Sam Miller, Kenneth Peterson, maggie peschek, Robert McGruder, Gregory Gerhardt, David Whipple, Bryan Thuman, Mike Wilson,"
"282",282,"9:21:23","As Fast As MeCann",152,"Family","Kayak",6,"Kay McCann, Marian McCann, Russell McCann, carrie mccann, Larry McCann, Nick , Nicholas McCann, Jeremy MacDonough,"
"283",283,"9:21:58","Gaper Gang",196,"Recreational Mixed","Kayak",16,"Kelly Fleming, Heather Cummings, Pedro Fleming, Dave Morton, Katie Ford, Tyge Shelby, Lizzeroo Morton, Noah Sellers,"
"284",284,"9:22:09","City Gym",259,"Recreational Open","Kayak",105,"Matt Standow, Robbie Robinson, Raphael Rodriguez, shalom long, Jean Graybill, Travis Graybill, ashley buerger, John Murphy.,"
"285",285,"9:22:12","Oceans North",337,"Recreational Open","Kayak",106,"Nell Highleyman, David Henry, Chuck Magraw, Michael Wenig, Scott Highleyman, Mark Toney, Peter Kiffney, tom caldwell,"
"286",286,"9:22:26","Team of Thrones: Lannisters",387,"Recreational Open","Kayak",107,"Bobak Talebi, Devon Carroll, Anna Bader, Chris Davidson, Fraiser Opel, Jason Galvin, Kris Simonsen, Rebecca Reid,"
"287",287,"9:22:40","Polish Force NorthWest 2",75,"Competitive Open","Kayak",55,"greg oprzadek, Maciej Sliwinski, jakub szymanski, Grzegorz Kostyra, Dariusz stuj, Martin Mitan, Grzegorz Brzeczyszczykiewicz, Dobry Rajdowiec,"
"288",288,"9:22:59","Men from Manlistan",319,"Recreational Open","Kayak",108,"Sage Wohns, Jeremy Stubbs, Richard Wohns, Min Kim, Nicolai Wohns, Creighton King, Robert Livingston, Alex Nielsen,"
"289",289,"9:23:14","Cerberus",256,"Recreational Open","Kayak",109,"Damian Walker, Kira Thorien, Omar Vandal, david cagen, Andrew Jones, Sven , Kate Harris, Neil McDonnell,"
"290",290,"9:23:29","Team of Thrones: Starks",388,"Recreational Open","Kayak",110,"Colin McClure, Shannon Bernard, Tyler Bowen, Ian Burton, Anne Thurston, Robert McKinstry, Cassie Tondreau, Sean Brown,"
"291",291,"9:24:21","On Island Time",341,"Recreational Open","Kayak",111,"Toni Hunter, Heidi Wyman, Laura Heiser, Chris Hunter, sheila weinsheimer Washington, Ryan Mattson, Douglas Wyman, Chris Schnabel,"
"292",292,"9:24:25","Jani-skitosea : dominowac",305,"Recreational Open","Kayak",112,"Maggie Janicki, Aaron Janicki, Benjamin Janicki, charlie rutherford, Ashley Elliott, Alex Gross, Edward Janicki, Joseph Janicki,"
"293",293,"9:24:42","SHEroes",99,"Competitive Women","Kayak",6,"Amelia Bethke, Bonnie Fischnaller, Aimee Frazier, Jenna Goodman, Ella Greene, Alyson Klein, Erin Bean, Corry Nye,"
"294",294,"9:24:43","Running with the brazilian team",368,"Recreational Open","Kayak",113,"Paul Hans Thompson, James Vierra, Arnold Korbmacher, Yuri Spacov, Else Sokol, Joseph Doucette, Jay Dyer, Andrew Olive,"
"295",295,"9:26:00","Jill and Chan in a Canoe",307,"Recreational Open","Kayak",114,"Jill Davishahl, Chan Pongkhamsing, Hayes Swinney, Eric Davishahl, Andra DeVoght, Ryan Alger, perry fizzano, Steve DeVoght,"
"296",296,"9:26:47","Alaska Airlines Team BLI",106,"Corporate","Kayak",32,"Jerry Ward, Brenden Mock, Joe Nolan, Jonathan Anderson, Harold Demarest, Ben Fletcher, Vladimir Kostov, Joe Bulanov,"
"297",297,"9:26:50","Zuber",440,"Recreational Open","Kayak",115,"Adam Zuber, Rain Kanikula, Meagan McPhee, Patricia Pavlinac, Cassy Robinson-Cohen, Katie Malone, Cameron Bigge, Eric Nielsen,"
"298",298,"9:26:51","Ludicrous Speed",314,"Recreational Open","Kayak",116,"Robert Thompson, Joseph Gastineau, Steven Degracia, Michael Troop, Dan Sloat, perry maynard, John Clarke, Jeffrey Sloat Washington,"
"299",299,"9:27:02","Rumble City 750",366,"Recreational Open","Kayak",117,"Robbie Pestal, Joe Dirty, Ryan Sughrue, Anders Tarleton, Brad Curry, Christopher Thomas, Jim Sughrue, James Harden,"
"300",300,"9:27:17","Dirty Bankers",268,"Recreational Open","Kayak",118,"Michael Fredlund, Aldi Kllogjeri, Eric Landon, jacinda matson, Tore Nelsen, Grant Lee, Nels Strandberg, John Trivett,"
"301",300,"9:27:17","The Moo Crew",144,"Corporate","Kayak",33,"Rebecca Wilson, Sean Wilson, Bill Tennant, Ethan Buckmier, Monty Schilter, Joe Klacik, Dave Fassett, Jason Strong,"
"302",302,"9:27:36","Cirque du Sore Legs",193,"Recreational Mixed","Kayak",17,"Jo Kummerle, Mark Dudzinski, Erika Douglas, Stacie Douglas, Sonya Morrison, Meredith Mitchell, Brian Douglas, Todd Young,"
"303",303,"9:27:48","The Barelies",394,"Recreational Open","Kayak",119,"Bruce Carpenter, Andrew Herndon, Doug Carpenter, Tonya Andrews, Christopher Compton, Chris Frerichs, Jill Caldwell, Doss Herndon-Schepper,"
"304",304,"9:28:25","Camp Firwood Alumni",112,"Corporate","Kayak",34,"Keith Kranich, Brayton Ruffcorn, zackery lunde, John Fisher, Jonathan Passiniemi, Brian Wadsworth, Luke Dyer, Nolan Takemura,"
"305",305,"9:30:35","Bundle of Failures",249,"Recreational Open","Kayak",120,"Shawn Barrett, nathanael king, Erin Johnson, Katie Kozowski, Andy Pickering, Julie Williamson, Joseph MacEachern, Ross Roberts,"
"306",306,"9:30:50","Skagit Valley College",41,"Recreational Open","Kayak",121,"James Walters, Charles Luckmann, Claudio Angulo, Brian Hanchett, Jennifer McFarland, Kaden McFarland, Brad Smith, Sean Howard,"
"307",307,"9:31:08","Habitat for Humanity Seattle-King County",15,"Competitive Mixed","Kayak",12,"Lisa Henry, Hanna Nallett, alan corrao, Matt Haight, Kelly Morgan, dwight pauls, Lucy Perrone, Brett VanSlyke,"
"308",308,"9:31:09","Nacho Average Team",207,"Recreational Mixed","Kayak",18,"Mary Wuest, Alissa Schlecht, Megan Jetter, molly bredeson, Hilary Groh, Kris Stemmler, Jayson Stemmler, Kalen Edwards,"
"309",309,"9:31:44","Team Plankton",389,"Recreational Open","Kayak",122,"Nik Gervais, Kimberly Fitton, Diane Campbell, Richard Ananda, Jennie Chaston, Jennifer Schaffer, Len Chaston, Anita Moseychuck,"
"310",310,"9:31:51","Dumbledore's Army",165,"High School","Kayak",5,"Sarah Welsh, Kelsey Willis, Rebecca Fairchild, Shauna Werner, Katrina Dank, Hazel Cashman, Zane Markosian, Brent Schroeter,"
"311",311,"9:31:53","Helly Hansen",297,"Recreational Open","Kayak",123,"Stuart Crowe, Andrew Weiland, Matt Enders, Darcy Emehiser, Sergei Ivanov, Daina Carmichael, mike Tomitz, Mike Ramalho,"
"312",312,"9:32:11","The 8-Team",393,"Recreational Open","Kayak",124,"Shari Byers, Brani Byers, Jonathan Fetrick, Nicole Heisler, Brian Gang, jonathan schwab, Holly schwab, Jon Heisler,"
"313",312,"9:32:11","Off Constantly",339,"Recreational Open","Kayak",124,"Ian hazleton, dylan Reboulet, Laeticia Perrin, Katie Zenovic, Sam Bliss, Trevor LeDain, Brandon Longwell, Jessica Heidemann,"
"314",314,"9:32:14","Team Deinonychus",386,"Recreational Open","Kayak",126,"Mark Stickel, Peter Kobylarz, Christopher Carter, Lauren Seyda, Pam Kobylarz Heays, Peter Omdal, Joshua Fleischmann, Jordan Hamm,"
"315",315,"9:32:19","The Great Outdoorsmen",82,"Competitive Open","Kayak",56,"Lowell Parker, britt corra, Austin Roupe, Corey Knudtson, Brent Balzarini, Donnie Flanigan, Kelly Nutt, Damon Jacobson,"
"316",316,"9:32:30","Upchuckanut",420,"Recreational Open","Kayak",127,"Caleb Koontz, jessica spivey, tom spivey, Kristin Mahoney, Kaveh Askari, Cory Nelson, Sharon Spivey, Joseph Melewski,"
"317",317,"9:32:42","Team McDrake",160,"Family","Kayak",7,"hilary mcdevitt, Lelani Tresemer, Meredith Drake, Andrea Drake, Sarah McDevitt, Ryan McDevitt, Patrick McDevitt, Geoff Drake,"
"318",318,"9:32:52","Avoir Peur",238,"Recreational Open","Kayak",128,"Jason Collette, Nick Mokey, Stephen Littlepage, Kathleen Farrell, Mark Johnson, Michael Gambee, Katherine Leach-Kemon, Kathleen Smyth,"
"319",319,"9:33:01","Shooting for the Moon",210,"Recreational Mixed","Kayak",19,"Linda Bentson, laird findlay Washington, Jessamyn Findlay, David Conway, Cameron Findlay, Hayley Scheubrein, Michael Stolley, Anthony Palmieri,"
"320",320,"9:33:25","Peak 7 - Shasta",349,"Recreational Open","Kayak",129,"Kiuk Lee, Conor Dempsey, Danielle Legault, Matt Danielson, Kate Kerr, Kylie Knoll, Alice Bauman, Joseph Hafenrichter,"
"321",321,"9:33:46","FAMILY JEWELS",194,"Recreational Mixed","Kayak",20,"Sarah Anderson, Molly Anderson, Anneliese Lewis, Marcus Nuckolls, Stephen Anderson, Luke Myre, Stacie Nuckolls, David Anderson,"
"322",322,"9:34:52","The Locust Rundgrave Band Ski to Sea Race Team",44,"Competitive Open","Kayak",57,"Dustin Fairbrook, Rachel Liberty, Emily Billings, Mike Bakke, Corey Button, Ian Bakke, Scott Dessert, Alex Riedo,"
"323",323,"9:34:56","Coconut Kenny's Beach Bums",21,"Competitive Open","Kayak",58,"Brittney Page, Michael Belisle, Will Asrari, Harrison Page, jake licht, Julie Feathers, Matthew Peterson, Caleb Skjervem,"
"324",324,"9:35:56","Team Gumby",81,"Competitive Open","Kayak",59,"Benjamin Davis, John Stevens, Bill Hutchinson, Elizabeth Hutchinson, Ryan Gaalswyk, nicholas napoli, Alexandra Schopf, Nicholas Weida,"
"325",325,"9:36:26","Aroma of Takhoma",188,"Recreational Mixed","Kayak",21,"Kari Ann Elling, stacie gath, Todd Ray, Jody Martinez, Molly Ray, Peter Elling, Geoff Lawrence, Shauna Willett,"
"326",326,"9:36:30","The Snowline Fighting Snails",408,"Recreational Open","Kayak",130,"Randy Winjum, Steve Whittaker, Scott Myhre, Jackie Eelnurme, Aaron Myhre, Patrick Eelnurme, Phil Anesini, Todd Denholm,"
"327",327,"9:36:39","Laminar Flow",124,"Corporate","Kayak",35,"Nathan Anderson, Jenna Thelen, Chris Link, Chris Hiatt, Kallan Link, Paul Weller, Harry Marx, Nathan Hardy,"
"328",328,"9:36:47","Zombie Llamas",438,"Recreational Open","Kayak",131,"Kimberly Medicus, Chase Palmer, Mike Arbiter, Dave Keeney, Shannon Cline, Spencer Palmer, matt crawford, Evan Hall,"
"329",329,"9:36:51","Essential Ten",166,"High School","Kayak",6,"Douglas Kafka, Neal Hicks, Kevin Bi, David Ruggerone, Grant Goheen, Mikey VanderLinden, Stefan Rajchel, Paul Henry Flynn,"
"330",330,"9:36:56","Groundhog Day",32,"Competitive Open","Kayak",60,"Elli Weeks, Katherine Swift, Jeff Nyman, Jim Collins, James Zierdt, David Carlson, paul clement, Adam Schuehle,"
"331",331,"9:37:05","Wu-Tang Paddy Wagon",435,"Recreational Open","Kayak",132,"Alison Busch, Marc Busch, Maggie McDonell, Chris Stoll, Adam Kemly, Julian Rodgers, Michael Peele, Tyll Rodgers,"
"332",332,"9:37:09","SPIE",138,"Corporate","Kayak",36,"Adam Resnick, Kevin Probasco, Eric Pepper, Mirja Nelson, Diane Hodgkins, Andy Wallis, Annie Gerstl, Pamela Robertson,"
"333",333,"9:37:18","Door Knobs",275,"Recreational Open","Kayak",133,"Chris Spoelstra, Mike Moreno, Brad Neitling, Marissa Postma, Sam Quine, Todd Wong, Kevin Fazio, Jose Perez,"
"334",334,"9:37:28","Earth First, Pain Second",114,"Corporate","Kayak",37,"Chris Weber, Nicholas Schnee, Julio Zambrano, Shannon Logan, Katie Bates, Jim Schneider, Casey Bates, Robert Newman,"
"335",335,"9:37:37","NW male action figures",182,"Masters","Kayak",11,"Robert Rutherford, Chris Kidwell, Barney Silver, Tristan Ansell, Jason Hanleybrown, Keith Ricketts, Eric Eastman, Alan Heywood,"
"336",336,"9:38:20","Team SuperFeet",142,"Corporate","Kayak",38,"Kevin Spears, Brian Mastrofino, David Bruun, Andrea Bowyer, Tony Feeney, Evan Keating, Dan Wakeland, Colin Tobin,"
"337",337,"9:38:54","Peak 7 - Baker",346,"Recreational Open","Kayak",134,"Paul Apodaca, Christopher Apodaca, Alan Jutte, Wayland Cossey, Stan Tse, David Johnson, Austin Dannen, stephanie thompson,"
"338",338,"9:39:21","Eat Tacos",278,"Recreational Open","Kayak",135,"lawrence johnson, Wade Brzozowski, Jason King, Teresa Ackley-Ayers, Paul Ayers, Jeff Jenkins, Jim Wahl, Jim Fowler,"
"339",339,"9:39:25","Peak 7 - K2",232,"Recreational Open","Kayak",136,"Mikke Lindblom, Christina Chadney, Mark Friesen, Tom Bristol, Craig Kerr, Kelli Bartlett, brian jamieson, Lauren Squires,"
"340",340,"9:40:04","Great White Sharks",198,"Recreational Mixed","Kayak",22,"Bryn Gibson, Katie Warner, Jon Nichols, Kelly Irving, Sam Leverson, Caitlyn Evans, Kelly Hostetler, Dean Zimmermann,"
"341",341,"9:40:41","IcelandicBastards",155,"Family","Kayak",8,"Jordan Freeman, Ben Freeman, Dave Freeman, Nicholas Ota, Brian McCall, Sam Freeman, Matthew Gorze, lucius button,"
"342",342,"9:41:03","Peak 7-Team Spokane",351,"Recreational Open","Kayak",137,"Ryan Rodin, Michael Yoder, Lindsey Roe, Mitch Whetzel, Mikalai Panasiuk, Joshua Roe, Ryan Kerrigan, Erika Ottenbreit,"
"343",343,"9:41:14","Max Higbee Center Rascals",318,"Recreational Open","Kayak",138,"Jonny Kemp, Jacob Lesser, Josh Jones, Sarah Bell, Sarah Lindell, Paul Whelan, Wendy Lomme, Tom Laws,"
"344",344,"9:41:18","Dirty Water 2",270,"Recreational Mixed","Kayak",23,"Tobey Clarkin, Whitney Clarkin, Dini Pineda, Meg Gayman, John Gayman, Philip Giammarino, Corrie McTigue, Forrest Michael,"
"345",345,"9:41:22","Team Johnny",159,"Family","Kayak",9,"Mike Baker, Dean Jackson, Ryan Burge, Kameron Jackson, Steve Loeppky, Natalie Gustafson, george loeppky, Derek Gustafson,"
"346",346,"9:41:25","The NorthStar",400,"Recreational Open","Kayak",139,"Brody Stewart, Mitchell Hatfield, Marc Woodyard, Cyrus Schaaf, Jacob Dahlberg, Zach Welsh, Joshua Vlach, Nathan Marley,"
"347",347,"9:41:53","Neutropenic Fervor",131,"Corporate","Kayak",39,"BJ Pratum, Neva Wiederspohn, Kristy Thom, Jennie Crews, Michael Taylor, Kelli Cole-Vadjic, Patrick Nestor, Andrew Kominsky,"
"348",348,"9:42:17","Wanderlust - Team 2",224,"Recreational Mixed","Kayak",24,"Suzanne Soine, Erik Holden, Christine Avakian, Jonas Bakkane, Kolina Beck, Oakley Day, Paul Budinich, Maile Cowley,"
"349",349,"9:42:28","Orange Iguanas",343,"Recreational Open","Kayak",140,"Kevin Springer, Stephen Phillips, Mallory MacDonald, Andrea Springer, Launnie Ginn, Tyler Brown, Cody Nemmer, Karen Wang,"
"350",350,"9:42:56","Palantir Penguins",133,"Corporate","Kayak",40,"Andrew Purcell, Johnny Goodnow, Dana Kleinerman, Thomas Eckerle, David Kyo, Christopher Tschinkel, Megan Wachs, Douglas Eichelberger,"
"351",351,"9:43:28","Bupid Pubbies",250,"Recreational Open","Kayak",141,"William Coats, KEITH BUSCH, Holly Gangle, Chris Gangle, Carolyn Busch, Nick Coats, Sarah Muszynski, Dan Parsons,"
"352",352,"9:43:54","Ski to Seamen",377,"Recreational Open","Kayak",142,"Ian Cairns, Nathan McLellan, Stephen Frister, Amber Miller, Scott Sell, Noah Wilkes, Devon Butler WA, Andrew Wright,"
"353",353,"9:44:03","The Fun Bunch",396,"Recreational Open","Kayak",143,"Ian Burns, Jennifer Bullard, Joel Macari, Margo Hammond, Christoph Reitz, Jason Grande, Kristine Penrod, Donny Finkbonner,"
"354",354,"9:44:05","Ricky Bobby Racing Crew",362,"Recreational Open","Kayak",144,"MITCHELL HUFFAKER, Bryan Huffaker, Forrest Heller, Whitney Huffaker, Joe Nolting, Ron McManmon, Bill Dean, Wayne Pearson,"
"355",355,"9:44:16","On Second Thought",497,"Competitive Open","Kayak",61,"Mark Thomas, Robin Chapin, Rob Woods, Kara Gonzalez, Stacy Salyer, Todd Watkins, Tom Halsted, Antonio Aguilar,"
"356",356,"9:44:44","Saving Lives with Burnin' Thighs",455,"Recreational Women","Kayak",7,"Erin Edwards, Megan Murray, Julie Watts, Jasmine Beede, Sarah Breting, Jodell Olson, Andrea Guignard, Sarah Currie,"
"357",357,"9:44:52","Whatever, We Look Better Naked",428,"Competitive Open","Kayak",62,"Warren Brown-Pounds, Cara Jerde, Alana Thelen, Paul Thelen, Thomas Ruehli, Mariah Brown-Pounds, Cameron Berg, Ian TaylorMixon,"
"358",358,"9:45:04","StrataCorks",139,"Corporate","Kayak",41,"Sarah McComb, Riley Rettenmier, Steve Francis, Joanna Holland, Jay Schwartz, Justin Swanberg, Aaron Loehr, Rachel Fulmore,"
"359",359,"9:45:05","Something Clever",213,"Recreational Mixed","Kayak",25,"Audrey Jo Mills, Sharon Lewis, Svenja Fleischer, Katrine Gorham, Kary Norton, Tim Schunck, Angie Pendergrass, Zoe Harrold,"
"360",360,"9:45:33","RX4Pain",158,"Family","Kayak",10,"Nancy Spyksma, Alyssa Regan, Thomas Charlson, Christopher Charlson, Gary Charlson, Curtiss a Clark WA, Adam Regan, Robert Clark,"
"361",361,"9:48:06","RUN DNA",367,"Recreational Open","Kayak",145,"Chris Plummer, Brandon Plummer, Joe Matthews, Christian Matthews, Tyler Matthews, Jonathan Matthews, Shannon Matthews, Andrew Sanford,"
"362",362,"9:48:30","Parsnip Wranglers of Cedarville Farm",345,"Recreational Open","Kayak",146,"Kim Finger WA, Georgi Huddle, eliza mae andrews, Mike Finger, Matt Ozgercin, graham messe, Brett Petrie, Ali Yee,"
"363",363,"9:48:31","30's-40's",229,"Recreational Open","Kayak",147,"Ed Alm, Bonnie Alm, Steve Bailey, Alex Dawkins, Erika Thorsen, Dina Buric, Jason L Lindquist, Joel Underwood,"
"364",364,"9:49:29","Car Free Menagerie",4,"Car-Free","Kayak",10,"Eric Monkey Hockman, Katie Wolf Heard, Kira Bald Eagle Taylor, Elion Loomis, Annie Swally Hewlett, Matt The Goat Krogh, Will Busy Bee Middlebrooks, Stephanie Eckard,"
"365",365,"9:50:37","Big Blue Inglorious Beavers",243,"Recreational Open","Kayak",148,"Adrian Padilla, Sam Karpeles, Anthony Goryl, Will Moore, Perry Hendricks, Justin Swartz, Brockel Burns, Aditya Rane,"
"366",366,"9:51:55","Jerries",450,"Recreational Women","Kayak",8,"Genevieve Cadwalader, Lindsey Corbin, Allison Gigliotti, Erika Heaton, Christen Blum, Tamar Tashjian, Heather Stamper, Joyce Chung,"
"367",367,"9:52:49","Raise Hell Clean Up",156,"Family","Kayak",11,"Laura Engels, joyce engels, Bob Johnston, Carol Johnston, Dean Johnston, Michael Mallahan, Carl Johnston, Joe Mallahan,"
"368",368,"9:53:02","Los Alamos Mountain Gnomes",170,"High School","Kayak",7,"Rachel Robey, Madeline Margevicius, Dov Shlachter, Sean Reardon, Orion Staples, Jessie Bohn, Ariane Oro, Anna Scott,"
"369",369,"9:54:01","4 Sibs & 4 Buds",230,"Recreational Open","Kayak",149,"Gary Griffiths, Vicki Griffiths, William Boon, Dina Bennett, Kim Boon, Terry Watson, Doug Hintz, Sean Berry,"
"370",370,"9:55:50","Time of Our Lives!",460,"Recreational Women","Kayak",9,"sarah pernick, Kristi Kucera, Marli Williams, Janey Chang, Katie Giddings, Jody Radtke, Daniella Welsh, victoria challies,"
"371",371,"9:55:55","PMH1-Segment 3",135,"Corporate","Kayak",42,"Myron Cronk, Megan Taylor, Jaci Hayden, Brisa Carver, David Orthmann, Tim Harris, Marc Reese, Hans Stief,"
"372",372,"9:56:25","Bitches from Hell",445,"Recreational Women","Kayak",10,"Kim Weil, jan incemiller, Julie Van Dooren, Fiona Starr, Jane Yaude, Alix Le Touze, Patsy Yaude, Leslie Blohm,"
"373",373,"9:57:21","Car-Free Swanson Family and Friends",10,"Car-Free","Kayak",11,"Trillium Swanson, Christopher Zwolenski, August Swanson, Levi Woollen-Danner, Lola Jacobsen, Paul Kearsley, Lily Lewison, Melanie Swanson,"
"374",374,"9:57:24","Hold My Martini And Watch This Shit!",96,"Competitive Women","Kayak",7,"Brenna Brown, Stacey McFerran, Kristin Spanton, Christina Koehn, Tracie Tripple, Katie Miller, Alison Robinson, Vanessa Waldrep,"
"375",375,"9:57:41","Burninating the Peasants!",251,"Recreational Open","Kayak",150,"Casey Sharrow, Marc Sharrow, Evelyn Sharrow, Crystal Baumunk, Chris Fields, Shawn Sharrow, Joe Walter, Jeffrey Baumunk,"
"376",376,"9:58:01","Wanderlust",223,"Recreational Mixed","Kayak",26,"Larisa Kroshkin, Ally Nguyen, Chris Ferree, Christina Vien, Arie Voorman, Stephanie Bardin, Kaylyn Messer, Geoffrey Grosenbach,"
"377",377,"9:58:16","Hot Dang Racers",467,"Whatcom County Mixed","Kayak",9,"Reid Armstrong, Megan Armstrong, Amber Rogers, stephanie anderson, Jeff Dietrich, Mark Hoffman, Ethan Weber, Jerome Janson,"
"378",378,"9:58:32","Pioneer Meadows Montessori Pink Towers of Power",453,"Recreational Women","Kayak",11,"Kim Ragsdale, Ellen Lebitz, Carissa Mann, Lisa Melia, Heather Radke, Sara Burns, Kari Wright, Sarah Hare,"
"379",379,"9:59:05","MasterBakers",203,"Recreational Mixed","Kayak",27,"Andrew Mason, Julia Malakie, Kirill Petrov, Kayla Wopschall, Natalia Slobodina, Ryan Wopschall, Joss Whittaker, Christopher Joosse,"
"380",380,"9:59:24","Beautiful Disaster",444,"Recreational Mixed","Kayak",28,"Whitney Olson, Crystal Simpson, Holly Jenkins, Sarah Norman, John McClane, adam rivers, Chris Tacheny, Crystal Patzlaff,"
